genus,age,latitude
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
mulinia,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
crepidula,Pleistocene,28.04064
mulinia,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
mulinia,Pleistocene,28.04064
mulinia,Pleistocene,28.04064
parvilucina,Pleistocene,28.04064
crepidula,Pleistocene,26.659514
noetia,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
noetia,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
parvilucina,Pleistocene,28.0394
crepidula,Pleistocene,28.0394
noetia,Pleistocene,28.0394
chama,Pleistocene,26.66302
parvilucina,Pleistocene,28.0394
parvilucina,Pleistocene,28.0394
crepidula,Pleistocene,28.0394
crepidula,Pleistocene,28.0394
parvilucina,Pleistocene,28.0394
parvilucina,Pleistocene,28.0394
noetia,Pleistocene,26.733905
chama,Pleistocene,26.733905
chama,Pleistocene,26.733905
mulinia,Pleistocene,26.733905
chama,Pleistocene,26.750024
noetia,Pleistocene,26.78668
chama,Pleistocene,26.78668
crepidula,Pleistocene,26.78668
crepidula,Pleistocene,26.78668
noetia,Pleistocene,27.050637
crepidula,Pleistocene,27.050637
crepidula,Pleistocene,27.050637
chama,Pleistocene,27.055408
crepidula,Pleistocene,27.055408
crepidula,Pleistocene,27.055408
noetia,Pleistocene,27.055408
crepidula,Pleistocene,27.055408
chama,Pleistocene,27.050637
crepidula,Pleistocene,27.050192
crepidula,Pleistocene,27.050192
chama,Pleistocene,27.050192
crepidula,Pleistocene,27.050637
crepidula,Pleistocene,27.050637
crepidula,Pleistocene,27.050637
crepidula,Pleistocene,27.050637
crepidula,Pleistocene,27.050637
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
noetia,Pleistocene,27.7009
modiolus,Pleistocene,27.7009
noetia,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
chama,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
chama,Pleistocene,27.7009
noetia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.692967
crepidula,Pleistocene,27.692967
chama,Pleistocene,27.692967
parvilucina,Pleistocene,27.692967
crepidula,Pleistocene,27.7009
parvilucina,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
crepidula,Pleistocene,27.692967
crepidula,Pleistocene,27.692967
chama,Pleistocene,26.733905
noetia,Pleistocene,26.683145
noetia,Pleistocene,26.683145
crepidula,Pleistocene,26.914218
parvilucina,Pleistocene,27.7009
parvilucina,Pleistocene,27.7009
mulinia,Pleistocene,27.366642
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
noetia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,26.75389
chama,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
chama,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
chama,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
parvilucina,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
parvilucina,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
parvilucina,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
mulinia,Pleistocene,26.7749
mulinia,Pleistocene,26.7749
crepidula,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
mulinia,Pleistocene,26.7793
parvilucina,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
noetia,Pleistocene,26.7793
chama,Pleistocene,27.050637
chama,Pleistocene,27.050637
noetia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
parvilucina,Pleistocene,27.050637
crepidula,Pleistocene,28.048016
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
chama,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
noetia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
noetia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
noetia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
crepidula,Pleistocene,29.520573
crepidula,Pleistocene,29.520573
mulinia,Pleistocene,29.520573
noetia,Pleistocene,29.520573
mulinia,Pleistocene,29.520573
crepidula,Pleistocene,29.520573
crepidula,Pleistocene,29.520573
parvilucina,Pleistocene,29.520573
mulinia,Pleistocene,29.520573
mulinia,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
chama,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
chama,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
chama,Pleistocene,26.7749
mulinia,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
chama,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
parvilucina,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
crepidula,Pleistocene,26.7749
crepidula,Pleistocene,26.7749
mulinia,Pleistocene,26.659514
crepidula,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
chama,Pleistocene,26.7749
chama,Pleistocene,26.7749
mulinia,Pleistocene,26.7749
chama,Pleistocene,26.7749
chama,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
parvilucina,Pleistocene,26.659514
chama,Pleistocene,26.659514
chama,Pleistocene,26.659514
chama,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
parvilucina,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
mulinia,Pleistocene,26.659514
noetia,Pleistocene,26.659514
noetia,Pleistocene,27.575165
chama,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
noetia,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
parvilucina,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
chama,Pleistocene,26.472352
crepidula,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
noetia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
parvilucina,Pleistocene,26.472352
parvilucina,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
chama,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
parvilucina,Pleistocene,26.472352
noetia,Pleistocene,26.472352
chama,Pleistocene,26.472352
chama,Pleistocene,26.472352
chama,Pleistocene,26.472352
noetia,Pleistocene,28.398101
noetia,Pleistocene,28.398101
mulinia,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
crepidula,Pleistocene,26.472352
mulinia,Pleistocene,26.472352
parvilucina,Pleistocene,26.472352
parvilucina,Pleistocene,26.472352
chama,Pleistocene,26.472352
noetia,Pleistocene,26.472352
noetia,Pleistocene,26.472352
parvilucina,Pleistocene,26.472352
chama,Pleistocene,26.472352
noetia,Pleistocene,27.5246
crepidula,Pleistocene,27.5246
mulinia,Pleistocene,27.5246
crepidula,Pleistocene,27.5246
noetia,Pleistocene,27.5246
crepidula,Pleistocene,30.706386
mulinia,Pleistocene,30.706386
spisula,Pleistocene,30.706386
parvilucina,Pleistocene,26.472352
chama,Pleistocene,26.472352
chama,Pleistocene,26.472352
mulinia,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
noetia,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
parvilucina,Pleistocene,26.472352
chama,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
mulinia,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
noetia,Pleistocene,25.821126
noetia,Pleistocene,25.821126
crepidula,Pleistocene,26.733905
chama,Pleistocene,26.733905
parvilucina,Pleistocene,25.821126
crepidula,Pleistocene,25.821126
chama,Pleistocene,25.821126
crepidula,Pleistocene,25.821126
crepidula,Pleistocene,25.821126
chama,Pleistocene,25.821126
noetia,Pleistocene,25.821126
chama,Pleistocene,25.821126
parvilucina,Pleistocene,25.821126
crepidula,Pleistocene,25.821126
mulinia,Pleistocene,25.821126
mulinia,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
mulinia,Pleistocene,26.7793
crepidula,Pleistocene,26.7793
parvilucina,Pleistocene,26.7793
noetia,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
mulinia,Pleistocene,26.7946
chama,Pleistocene,26.7946
chama,Pleistocene,26.7946
noetia,Pleistocene,26.7946
chama,Pleistocene,26.7946
crepidula,Pleistocene,26.733905
crepidula,Pleistocene,26.733905
parvilucina,Pleistocene,26.7946
crepidula,Pleistocene,26.733905
noetia,Pleistocene,26.7946
crepidula,Pleistocene,25.7943
mulinia,Pleistocene,26.733905
chama,Pleistocene,26.733905
parvilucina,Pleistocene,26.7946
noetia,Pleistocene,25.821126
crepidula,Pleistocene,25.821126
mulinia,Pleistocene,25.821126
crepidula,Pleistocene,26.793546
modiolus,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
noetia,Pleistocene,26.793546
chama,Pleistocene,26.793546
modiolus,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
mulinia,Pleistocene,26.793546
mulinia,Pleistocene,26.793546
parvilucina,Pleistocene,26.793546
mulinia,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
parvilucina,Pleistocene,26.793546
chama,Pleistocene,26.793546
chama,Pleistocene,26.793546
chama,Pleistocene,26.793546
chama,Pleistocene,26.793546
mulinia,Pleistocene,26.793546
noetia,Pleistocene,26.793546
chama,Pleistocene,26.793546
chama,Pleistocene,26.793546
chama,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
noetia,Pleistocene,26.793546
mulinia,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
chama,Pleistocene,26.793546
mulinia,Pleistocene,26.793546
noetia,Pleistocene,26.793546
noetia,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
chama,Pleistocene,26.793546
modiolus,Pleistocene,26.793546
parvilucina,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
chama,Pleistocene,26.793546
crepidula,Pleistocene,26.793546
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.81017
crepidula,Pleistocene,26.75389
crepidula,Pleistocene,26.75389
modiolus,Pleistocene,28.398101
chama,Pleistocene,25.821126
crepidula,Pleistocene,26.75389
chama,Pleistocene,26.75389
chama,Pleistocene,26.75389
chama,Pleistocene,25.821126
mulinia,Pleistocene,25.821126
parvilucina,Pleistocene,25.821126
mulinia,Pleistocene,26.75389
crepidula,Pleistocene,26.733905
crepidula,Pleistocene,26.733905
crepidula,Pleistocene,26.733905
chama,Pleistocene,26.733905
mulinia,Pleistocene,26.733905
crepidula,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
crepidula,Pleistocene,26.7946
parvilucina,Pleistocene,26.7946
chama,Pleistocene,27.692967
parvilucina,Pleistocene,27.692967
mulinia,Pleistocene,27.692967
parvilucina,Pleistocene,26.7946
chama,Pleistocene,26.7946
crepidula,Pleistocene,27.692967
noetia,Pleistocene,26.7749
noetia,Pleistocene,27.692967
parvilucina,Pleistocene,27.692967
parvilucina,Pleistocene,26.683145
crepidula,Pleistocene,26.789011
crepidula,Pleistocene,26.737028
chama,Pleistocene,26.737028
crepidula,Pleistocene,26.737028
chama,Pleistocene,26.770515
mulinia,Pleistocene,26.770515
crepidula,Pleistocene,26.770515
mulinia,Pleistocene,26.770515
mulinia,Pleistocene,26.733905
parvilucina,Pleistocene,26.733905
mulinia,Pleistocene,27.575165
chama,Pleistocene,26.750024
chama,Pleistocene,26.750024
chama,Pleistocene,26.750024
parvilucina,Pleistocene,26.750024
noetia,Pleistocene,26.750024
chama,Pleistocene,26.750024
crepidula,Pleistocene,26.750024
crepidula,Pleistocene,28.398101
crepidula,Pleistocene,28.398101
modiolus,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
mulinia,Pleistocene,28.398101
chama,Pleistocene,28.398101
mulinia,Pleistocene,27.575165
noetia,Pleistocene,27.575165
mulinia,Pleistocene,26.733905
parvilucina,Pleistocene,26.733905
mulinia,Pleistocene,26.733905
mulinia,Pleistocene,26.7461
noetia,Pleistocene,26.7461
parvilucina,Pleistocene,26.7461
crepidula,Pleistocene,26.7461
crepidula,Pleistocene,26.7461
parvilucina,Pleistocene,29.520573
crepidula,Pleistocene,29.520573
crepidula,Pleistocene,29.520573
noetia,Pleistocene,29.520573
mulinia,Pleistocene,29.520573
parvilucina,Pleistocene,29.520573
crepidula,Pleistocene,29.520573
noetia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
parvilucina,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
parvilucina,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
parvilucina,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
parvilucina,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
noetia,Pleistocene,26.500512
noetia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
chama,Pleistocene,26.500512
chama,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
parvilucina,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
chama,Pleistocene,26.500512
noetia,Pleistocene,26.500512
noetia,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
parvilucina,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
crepidula,Pleistocene,26.500512
mulinia,Pleistocene,26.500512
chama,Pleistocene,26.500512
chama,Pleistocene,26.500512
noetia,Pleistocene,26.500512
noetia,Pleistocene,27.830905
mulinia,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
parvilucina,Pleistocene,27.830905
spisula,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
noetia,Pleistocene,27.830905
mulinia,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
spisula,Pleistocene,27.830905
noetia,Pleistocene,27.830905
chesapecten,Pleistocene,26.733905
crepidula,Pleistocene,35.344367
crepidula,Pleistocene,26.500512
crepidula,Pleistocene,31.915917
crepidula,Pleistocene,31.915917
mulinia,Pleistocene,31.915917
crepidula,Pleistocene,31.915917
noetia,Pleistocene,31.915917
noetia,Pleistocene,31.988
mulinia,Pleistocene,31.988
parvilucina,Pleistocene,31.988
parvilucina,Pleistocene,27.830905
mulinia,Pleistocene,27.830905
chama,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
noetia,Pleistocene,27.830905
parvilucina,Pleistocene,27.830905
chama,Pleistocene,27.830905
mulinia,Pleistocene,27.830905
mulinia,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
crepidula,Pleistocene,27.830905
noetia,Pleistocene,27.830905
mulinia,Pleistocene,29.697247
mulinia,Pleistocene,29.697247
mulinia,Pleistocene,29.697247
crepidula,Pleistocene,26.934215
crepidula,Pleistocene,26.934215
crepidula,Pleistocene,26.934215
mulinia,Pleistocene,26.934215
chama,Pleistocene,26.934215
parvilucina,Pleistocene,26.934215
crepidula,Pleistocene,26.934215
parvilucina,Pleistocene,26.934215
crepidula,Pleistocene,26.934215
crepidula,Pleistocene,26.934215
chama,Pleistocene,26.934215
parvilucina,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
parvilucina,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
noetia,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
mulinia,Pleistocene,27.7009
chama,Pleistocene,27.7009
parvilucina,Pleistocene,27.7009
noetia,Pleistocene,27.692967
parvilucina,Pleistocene,27.692967
mulinia,Pleistocene,27.692967
crepidula,Pleistocene,27.692967
crepidula,Pleistocene,26.934215
mulinia,Pleistocene,26.934215
parvilucina,Pleistocene,26.934215
crepidula,Pleistocene,27.7009
chama,Pleistocene,26.934215
chama,Pleistocene,26.934215
parvilucina,Pleistocene,27.7009
crepidula,Pleistocene,27.7009
chama,Pleistocene,27.7009
noetia,Pleistocene,27.7009
parvilucina,Pleistocene,26.934215
parvilucina,Pleistocene,26.934215
astarte,Pleistocene,26.934215
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
chama,Pleistocene,27.038599
noetia,Pleistocene,27.038599
parvilucina,Pleistocene,27.038599
parvilucina,Pleistocene,27.038599
noetia,Pleistocene,27.038599
parvilucina,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
mulinia,Pleistocene,27.038599
parvilucina,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
mulinia,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
noetia,Pleistocene,27.038599
mulinia,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
parvilucina,Pleistocene,27.038599
chama,Pleistocene,27.038599
noetia,Pleistocene,27.038599
noetia,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
parvilucina,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
noetia,Pleistocene,27.038599
mulinia,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
noetia,Pleistocene,27.038599
crepidula,Pleistocene,27.038599
chama,Pleistocene,26.3387
chama,Pleistocene,26.3387
crepidula,Pleistocene,26.3387
chama,Pleistocene,26.3387
crepidula,Pleistocene,26.3387
crepidula,Pleistocene,26.3387
crepidula,Pleistocene,26.3387
crepidula,Pleistocene,26.3387
parvilucina,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
chama,Pleistocene,26.963382
mulinia,Pleistocene,26.963382
mulinia,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
chama,Pleistocene,26.963382
chama,Pleistocene,26.963382
chama,Pleistocene,26.963382
chama,Pleistocene,26.963382
chama,Pleistocene,26.963382
noetia,Pleistocene,26.963382
noetia,Pleistocene,26.963382
noetia,Pleistocene,26.963382
chama,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
chama,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
crepidula,Pleistocene,26.963382
chama,Pleistocene,26.963382
chama,Pleistocene,27.8346
chama,Pleistocene,27.8346
chama,Pleistocene,27.8346
astarte,Pleistocene,27.8346
mulinia,Pleistocene,27.8346
chama,Pleistocene,27.8346
chama,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,27.8346
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
astarte,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
noetia,Pleistocene,29.51988
noetia,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
crepidula,Pleistocene,29.51988
noetia,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
astarte,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
parvilucina,Pleistocene,29.51988
mulinia,Pleistocene,29.51988
mulinia,Pleistocene,26.743702
parvilucina,Pleistocene,26.743702
parvilucina,Pleistocene,26.743702
mulinia,Pleistocene,26.743702
mulinia,Pleistocene,26.743702
mulinia,Pleistocene,26.743702
parvilucina,Pleistocene,26.743702
parvilucina,Pleistocene,26.743702
parvilucina,Pleistocene,26.743702
parvilucina,Pleistocene,26.743702
parvilucina,Pleistocene,26.886
crepidula,Pleistocene,26.886
parvilucina,Pleistocene,26.886
chama,Pleistocene,26.886
parvilucina,Pleistocene,26.886
chama,Pleistocene,26.886
crepidula,Pleistocene,26.740047
chama,Pleistocene,26.740047
mulinia,Pleistocene,26.740047
crepidula,Pleistocene,26.740047
crepidula,Pleistocene,26.740047
crepidula,Pleistocene,26.740047
chama,Pleistocene,26.740047
crepidula,Pleistocene,26.740047
mulinia,Pleistocene,26.740047
mulinia,Pleistocene,26.740047
mulinia,Pleistocene,26.740047
parvilucina,Pleistocene,26.740047
mulinia,Pleistocene,26.740047
crepidula,Pleistocene,28.757588
crepidula,Pleistocene,28.757588
crepidula,Pleistocene,28.757588
crepidula,Pleistocene,28.757588
parvilucina,Pleistocene,28.757588
mulinia,Pleistocene,28.757588
mulinia,Pleistocene,28.757588
crepidula,Pleistocene,28.757588
crepidula,Pleistocene,28.757588
noetia,Pleistocene,28.757588
noetia,Pleistocene,28.757588
noetia,Pleistocene,28.757588
parvilucina,Pleistocene,28.757588
mulinia,Pleistocene,28.757588
mulinia,Pleistocene,28.757588
mulinia,Pleistocene,28.757588
crepidula,Pleistocene,26.765403
noetia,Pleistocene,26.765403
crepidula,Pleistocene,26.765403
crepidula,Pleistocene,26.765403
crepidula,Pleistocene,26.765403
mulinia,Pleistocene,26.765403
parvilucina,Pleistocene,26.765403
noetia,Pleistocene,26.884339
mulinia,Pleistocene,26.884339
crepidula,Pleistocene,26.884339
crepidula,Pleistocene,26.884339
parvilucina,Pleistocene,26.745484
parvilucina,Pleistocene,26.745484
mulinia,Pleistocene,26.745484
crepidula,Pleistocene,26.745484
crepidula,Pleistocene,26.749249
mulinia,Pleistocene,26.749249
chama,Pleistocene,26.749249
crepidula,Pleistocene,26.749249
chama,Pleistocene,26.757358
mulinia,Pleistocene,26.757358
mulinia,Pleistocene,26.749249
parvilucina,Pleistocene,26.749249
mulinia,Pleistocene,26.749249
chama,Pleistocene,26.757358
chama,Pleistocene,26.757358
chama,Pleistocene,26.757358
chama,Pleistocene,26.757358
chama,Pleistocene,26.753565
chama,Pleistocene,26.753565
parvilucina,Pleistocene,26.753565
chama,Pleistocene,26.753565
crepidula,Pleistocene,26.753565
crepidula,Pleistocene,26.753565
crepidula,Pleistocene,26.753565
noetia,Pleistocene,26.753565
chama,Pleistocene,26.765403
mulinia,Pleistocene,26.765403
mulinia,Pleistocene,26.765403
noetia,Pleistocene,26.765403
mulinia,Pleistocene,26.765403
chama,Pleistocene,26.765403
crepidula,Pleistocene,26.765403
crepidula,Pleistocene,26.765403
parvilucina,Pleistocene,26.887079
parvilucina,Pleistocene,26.887079
chama,Pleistocene,26.886716
mulinia,Pleistocene,26.886716
crepidula,Pleistocene,26.887079
mulinia,Pleistocene,26.886716
crepidula,Pleistocene,26.886716
chama,Pleistocene,26.886716
parvilucina,Pleistocene,26.886716
mulinia,Pleistocene,26.765545
chama,Pleistocene,26.765545
chama,Pleistocene,26.765545
chama,Pleistocene,26.765545
parvilucina,Pleistocene,26.745083
parvilucina,Pleistocene,26.765545
mulinia,Pleistocene,26.745083
chama,Pleistocene,26.745083
parvilucina,Pleistocene,26.745083
parvilucina,Pleistocene,26.745083
parvilucina,Pleistocene,26.768477
parvilucina,Pleistocene,26.887079
chama,Pleistocene,26.744725
chama,Pleistocene,26.744725
crepidula,Pleistocene,29.697247
crepidula,Pleistocene,29.697247
crepidula,Pleistocene,29.697247
parvilucina,Pleistocene,29.697247
chama,Pleistocene,29.697247
chama,Pleistocene,29.697247
chama,Pleistocene,29.697247
chama,Pleistocene,29.697247
