spisula,27.789858,Modern,,,,
spisula,39.420005,Modern,,,,
spisula,38.606843,Modern,,,,
spisula,40.407376,Modern,,,,
spisula,39.36038,Modern,,,,
spisula,26.436069,Modern,,,,
spisula,38.740239,Modern,,,,
spisula,40.428162,Modern,,,,
spisula,38.606458,Modern,,,,
spisula,39.349664,Modern,,,,
spisula,39.309028,Modern,,,,
spisula,26.437509,Modern,,,,
spisula,39.067147,Modern,,,,
spisula,26.479785,Modern,,,,
spisula,27.590934,Modern,,,,
spisula,26.021207,Modern,,,,
spisula,39.048573,Modern,,,,
spisula,26.480491,Modern,,,,
spisula,35.250537,Modern,,,,
spisula,38.964508,Modern,,,,
spisula,39.815202,Modern,,,,
spisula,30.661985,Modern,,,,
spisula,38.689172,Modern,,,,
spisula,39.313409,Modern,,,,
spisula,32.577128,Modern,,,,
spisula,34.647635,Modern,,,,
spisula,27.263538,Modern,,,,
spisula,38.79345,Modern,,,,
spisula,40.164056,Modern,,,,
spisula,26.436383,Modern,,,,
spisula,32.790103,Modern,,,,
spisula,39.178558,Modern,,,,
spisula,38.749037,Modern,,,,
spisula,38.2033,Modern,,,,
spisula,26.436054,Modern,,,,
spisula,35.558493,Modern,,,,
spisula,29.732725,Modern,,,,
spisula,37.129397,Modern,,,,
spisula,39.350275,Modern,,,,
spisula,38.60757,Modern,,,,
spisula,40.416906,Modern,,,,
spisula,40.316257,Modern,,,,
spisula,26.435874,Modern,,,,
spisula,37.936223,Modern,,,,
spisula,26.466737,Modern,,,,
spisula,39.933459,Modern,,,,
spisula,40.100547,Modern,,,,
spisula,39.963035,Modern,,,,
spisula,26.432892,Modern,,,,
spisula,40.209198,Modern,,,,
spisula,40.406637,Modern,,,,
spisula,28.356029,Modern,,,,
spisula,40.106282,Modern,,,,
spisula,36.915387,Modern,,,,
spisula,38.606336,Modern,,,,
spisula,40.509459,Modern,,,,
spisula,36.69138,Modern,,,,
spisula,39.351445,Modern,,,,
spisula,40.229073,Modern,,,,
spisula,31.429825,Modern,,,,
spisula,39.27267,Modern,,,,
spisula,39.265165,Modern,,,,
spisula,38.970238,Modern,,,,
spisula,29.718719,Modern,,,,
spisula,39.850013,Modern,,,,
spisula,26.442178,Modern,,,,
spisula,26.436657,Modern,,,,
spisula,36.131451,Modern,,,,
spisula,38.207903,Modern,,,,
spisula,38.878935,Modern,,,,
spisula,39.321397,Modern,,,,
spisula,38.60766,Modern,,,,
