genus,age,latitude
chesapecten,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chesapecten,Pliocene,35.344367
noetia,Pliocene,26.2759
noetia,Pliocene,26.2759
crepidula,Pliocene,26.2759
chama,Pliocene,26.724783
crepidula,Pliocene,26.724783
chama,Pliocene,27.038599
chama,Pliocene,27.038599
chama,Pliocene,27.038599
chama,Pliocene,27.038599
chama,Pliocene,27.038599
chama,Pliocene,27.366642
mulinia,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
parvilucina,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
mulinia,Pliocene,27.3125
mulinia,Pliocene,27.3125
cyclocardia,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
noetia,Pliocene,27.3125
crepidula,Pliocene,27.3125
mulinia,Pliocene,27.3125
mulinia,Pliocene,27.3125
mulinia,Pliocene,27.3125
mulinia,Pliocene,27.3125
astarte,Pliocene,27.3125
crepidula,Pliocene,27.3125
chama,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
mulinia,Pliocene,26.1681
crepidula,Pliocene,26.1681
chama,Pliocene,26.1681
mulinia,Pliocene,26.1681
mulinia,Pliocene,25.725979
crepidula,Pliocene,25.725979
crepidula,Pliocene,25.725979
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
mulinia,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
noetia,Pliocene,27.3041
noetia,Pliocene,27.3041
astarte,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
chama,Pliocene,27.3041
mulinia,Pliocene,27.3125
noetia,Pliocene,27.292966
mulinia,Pliocene,27.292966
crepidula,Pliocene,26.1681
mulinia,Pliocene,26.1681
parvilucina,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.292966
noetia,Pliocene,27.292966
astarte,Pliocene,27.292966
mulinia,Pliocene,27.292966
crepidula,Pliocene,27.292966
astarte,Pliocene,27.3307
mulinia,Pliocene,27.3307
crepidula,Pliocene,27.3307
noetia,Pliocene,27.3307
chama,Pliocene,27.3307
crepidula,Pliocene,27.3307
crepidula,Pliocene,27.3307
crepidula,Pliocene,27.3307
crepidula,Pliocene,27.3307
crepidula,Pliocene,27.3307
parvilucina,Pliocene,27.3307
astarte,Pliocene,27.3307
noetia,Pliocene,27.3307
mulinia,Pliocene,27.3307
mulinia,Pliocene,27.3307
cyclocardia,Pliocene,27.3307
astarte,Pliocene,27.3307
mulinia,Pliocene,27.3307
astarte,Pliocene,27.3307
noetia,Pliocene,27.32421
crepidula,Pliocene,27.32421
crepidula,Pliocene,27.32421
mulinia,Pliocene,27.32421
noetia,Pliocene,27.32421
crepidula,Pliocene,27.32421
crepidula,Pliocene,27.32421
astarte,Pliocene,27.32421
mulinia,Pliocene,27.32421
crepidula,Pliocene,27.32421
astarte,Pliocene,27.32421
crepidula,Pliocene,27.32421
crepidula,Pliocene,27.32421
crepidula,Pliocene,27.32421
crepidula,Pliocene,27.32421
mulinia,Pliocene,27.32421
chama,Pliocene,27.366642
mulinia,Pliocene,27.366642
cyclocardia,Pliocene,27.366642
astarte,Pliocene,27.366642
mulinia,Pliocene,26.1681
chama,Pliocene,27.361199
astarte,Pliocene,27.361199
chesapecten,Pliocene,27.361199
chesapecten,Pliocene,27.361199
chesapecten,Pliocene,27.361199
chesapecten,Pliocene,27.361199
mulinia,Pliocene,27.361199
chama,Pliocene,27.361199
chama,Pliocene,27.361199
cyclocardia,Pliocene,27.361199
astarte,Pliocene,27.361199
parvilucina,Pliocene,27.361199
astarte,Pliocene,35.344367
astarte,Pliocene,35.344367
cyclocardia,Pliocene,35.344367
cyclocardia,Pliocene,35.344367
chesapecten,Pliocene,35.344367
noetia,Pliocene,35.344367
astarte,Pliocene,35.344367
chama,Pliocene,27.361199
chama,Pliocene,26.1681
mulinia,Pliocene,27.830905
crepidula,Pliocene,27.830905
noetia,Pliocene,27.830905
crepidula,Pliocene,27.830905
crepidula,Pliocene,27.830905
noetia,Pliocene,27.830905
parvilucina,Pliocene,27.830905
noetia,Pliocene,27.32421
parvilucina,Pliocene,27.830905
mulinia,Pliocene,27.830905
noetia,Pliocene,27.830905
crepidula,Pliocene,27.32421
mulinia,Pliocene,27.32421
noetia,Pliocene,27.32421
noetia,Pliocene,27.32421
crepidula,Pliocene,27.368032
crepidula,Pliocene,30.3876
crepidula,Pliocene,30.3876
parvilucina,Pliocene,30.3876
noetia,Pliocene,30.3876
crepidula,Pliocene,30.3876
parvilucina,Pliocene,30.3876
crepidula,Pliocene,30.3876
astarte,Pliocene,30.3876
crepidula,Pliocene,30.3876
crepidula,Pliocene,30.3876
crepidula,Pliocene,30.3876
crepidula,Pliocene,30.3876
astarte,Pliocene,30.3876
mulinia,Pliocene,27.830905
astarte,Pliocene,30.3876
astarte,Pliocene,30.3876
noetia,Pliocene,30.3876
parvilucina,Pliocene,30.3876
parvilucina,Pliocene,30.3876
chama,Pliocene,30.3876
mulinia,Pliocene,30.3876
crepidula,Pliocene,26.1681
mulinia,Pliocene,26.1681
noetia,Pliocene,26.1681
modiolus,Pliocene,26.1681
crepidula,Pliocene,26.1681
chama,Pliocene,26.1681
astarte,Pliocene,30.3876
astarte,Pliocene,30.3876
chama,Pliocene,30.3876
astarte,Pliocene,30.3876
chama,Pliocene,30.3876
parvilucina,Pliocene,30.3876
chama,Pliocene,30.3876
chama,Pliocene,30.3876
chama,Pliocene,30.3876
mulinia,Pliocene,30.3876
spisula,Pliocene,30.3876
spisula,Pliocene,30.3876
mulinia,Pliocene,30.3876
mulinia,Pliocene,30.3876
chama,Pliocene,30.3876
crepidula,Pliocene,30.3876
modiolus,Pliocene,30.3876
mulinia,Pliocene,30.3876
mulinia,Pliocene,30.3876
parvilucina,Pliocene,30.3876
parvilucina,Pliocene,30.3876
parvilucina,Pliocene,30.3876
parvilucina,Pliocene,30.3876
parvilucina,Pliocene,30.3876
mulinia,Pliocene,30.3876
spisula,Pliocene,30.3876
chama,Pliocene,30.391421
crepidula,Pliocene,30.391421
astarte,Pliocene,30.391421
astarte,Pliocene,30.391421
astarte,Pliocene,30.391421
parvilucina,Pliocene,30.391421
crepidula,Pliocene,30.391421
crepidula,Pliocene,30.391421
cyclocardia,Pliocene,30.391421
spisula,Pliocene,30.391421
spisula,Pliocene,30.391421
cyclocardia,Pliocene,30.391421
cyclocardia,Pliocene,30.391421
mulinia,Pliocene,30.391421
parvilucina,Pliocene,30.391421
crepidula,Pliocene,30.391421
chama,Pliocene,30.391421
mulinia,Pliocene,30.391421
mulinia,Pliocene,30.3876
astarte,Pliocene,30.3876
noetia,Pliocene,30.3876
crepidula,Pliocene,30.3876
cyclocardia,Pliocene,30.3876
astarte,Pliocene,30.3876
astarte,Pliocene,30.3876
crepidula,Pliocene,30.386591
noetia,Pliocene,30.386591
mulinia,Pliocene,30.386591
crepidula,Pliocene,30.386591
spisula,Pliocene,30.386591
chama,Pliocene,30.386591
parvilucina,Pliocene,30.386591
crepidula,Pliocene,30.386591
mulinia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
astarte,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
crepidula,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
astarte,Pliocene,30.386591
spisula,Pliocene,30.386591
parvilucina,Pliocene,30.386591
astarte,Pliocene,30.386591
crepidula,Pliocene,30.386591
chama,Pliocene,30.386591
crepidula,Pliocene,30.386591
noetia,Pliocene,30.391421
mulinia,Pliocene,30.391421
spisula,Pliocene,30.386591
mulinia,Pliocene,30.391421
parvilucina,Pliocene,30.391421
parvilucina,Pliocene,30.391421
noetia,Pliocene,30.391421
cyclocardia,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
crepidula,Pliocene,30.386591
mulinia,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
astarte,Pliocene,30.386591
parvilucina,Pliocene,30.386591
crepidula,Pliocene,30.386591
mulinia,Pliocene,30.386591
crepidula,Pliocene,30.386591
astarte,Pliocene,30.386591
noetia,Pliocene,30.386591
chama,Pliocene,30.386591
spisula,Pliocene,30.386591
crepidula,Pliocene,30.386591
mulinia,Pliocene,30.386591
crepidula,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
mulinia,Pliocene,30.386591
astarte,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.388803
crepidula,Pliocene,30.4642
mulinia,Pliocene,30.4642
cyclocardia,Pliocene,30.4642
parvilucina,Pliocene,30.4642
mulinia,Pliocene,30.386591
crepidula,Pliocene,30.386591
astarte,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
crepidula,Pliocene,30.4642
mulinia,Pliocene,30.4642
parvilucina,Pliocene,30.4642
crepidula,Pliocene,34.878384
noetia,Pliocene,34.878384
astarte,Pliocene,34.878384
crepidula,Pliocene,34.878384
mulinia,Pliocene,34.878384
astarte,Pliocene,34.878384
parvilucina,Pliocene,34.878384
astarte,Pliocene,34.878384
crepidula,Pliocene,34.878384
crepidula,Pliocene,34.878384
crepidula,Pliocene,34.878384
crepidula,Pliocene,34.878384
crepidula,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
crepidula,Pliocene,34.878384
parvilucina,Pliocene,34.878384
astarte,Pliocene,34.878384
mulinia,Pliocene,34.878384
crepidula,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
mulinia,Pliocene,34.878384
spisula,Pliocene,34.878384
noetia,Pliocene,34.878384
mulinia,Pliocene,34.878384
astarte,Pliocene,34.878384
mulinia,Pliocene,34.878384
parvilucina,Pliocene,34.878384
parvilucina,Pliocene,34.878384
spisula,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
parvilucina,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
mulinia,Pliocene,34.878384
chama,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
mulinia,Pliocene,34.878384
astarte,Pliocene,34.878384
astarte,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
chama,Pliocene,34.878384
noetia,Pliocene,34.878384
spisula,Pliocene,34.878384
mulinia,Pliocene,34.878384
mulinia,Pliocene,34.878384
astarte,Pliocene,34.878384
noetia,Pliocene,34.878384
noetia,Pliocene,34.878384
astarte,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
crepidula,Pliocene,34.878384
astarte,Pliocene,34.878384
noetia,Pliocene,34.878384
crepidula,Pliocene,34.878384
chama,Pliocene,34.878384
crepidula,Pliocene,34.878384
astarte,Pliocene,34.878384
astarte,Pliocene,34.878384
crepidula,Pliocene,34.878384
noetia,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
crepidula,Pliocene,34.878384
astarte,Pliocene,34.878384
astarte,Pliocene,34.878384
astarte,Pliocene,34.878384
crepidula,Pliocene,34.878384
mulinia,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
noetia,Pliocene,34.878384
noetia,Pliocene,34.878384
crepidula,Pliocene,34.878384
crepidula,Pliocene,34.878384
chama,Pliocene,34.878384
astarte,Pliocene,34.878384
chama,Pliocene,34.878384
cyclocardia,Pliocene,34.878384
chama,Pliocene,34.878384
cyclocardia,Pliocene,30.386591
astarte,Pliocene,30.386591
noetia,Pliocene,30.386591
crepidula,Pliocene,30.386591
mulinia,Pliocene,30.386591
parvilucina,Pliocene,30.386591
astarte,Pliocene,30.386591
spisula,Pliocene,30.386591
noetia,Pliocene,30.386591
parvilucina,Pliocene,30.386591
astarte,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
mulinia,Pliocene,30.386591
crepidula,Pliocene,30.386591
mulinia,Pliocene,27.361199
mulinia,Pliocene,27.361199
crepidula,Pliocene,27.361199
parvilucina,Pliocene,27.361199
crepidula,Pliocene,27.360528
crepidula,Pliocene,27.360528
mulinia,Pliocene,27.361199
mulinia,Pliocene,27.361199
crepidula,Pliocene,27.360528
crepidula,Pliocene,27.360528
mulinia,Pliocene,27.360528
mulinia,Pliocene,27.360528
crepidula,Pliocene,27.360528
mulinia,Pliocene,27.360528
crepidula,Pliocene,27.361199
crepidula,Pliocene,27.361199
mulinia,Pliocene,27.360528
crepidula,Pliocene,27.361199
crepidula,Pliocene,27.360528
crepidula,Pliocene,27.360528
chama,Pliocene,27.360528
mulinia,Pliocene,27.361199
mulinia,Pliocene,27.361199
parvilucina,Pliocene,27.361199
crepidula,Pliocene,27.361199
crepidula,Pliocene,27.361199
crepidula,Pliocene,27.361199
crepidula,Pliocene,27.361199
chama,Pliocene,26.881061
mulinia,Pliocene,26.881061
astarte,Pliocene,26.881061
parvilucina,Pliocene,26.881061
mulinia,Pliocene,26.881061
noetia,Pliocene,26.881061
chama,Pliocene,26.881061
mulinia,Pliocene,26.881061
mulinia,Pliocene,26.881061
mulinia,Pliocene,26.881061
mulinia,Pliocene,26.881061
mulinia,Pliocene,26.881061
chama,Pliocene,26.881061
crepidula,Pliocene,26.881061
crepidula,Pliocene,26.881061
crepidula,Pliocene,26.881061
crepidula,Pliocene,26.881061
crepidula,Pliocene,27.361199
cyclocardia,Pliocene,27.361199
astarte,Pliocene,27.361199
mulinia,Pliocene,27.361199
parvilucina,Pliocene,27.361199
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
noetia,Pliocene,27.366642
crepidula,Pliocene,27.366642
mulinia,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
noetia,Pliocene,27.366642
mulinia,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
noetia,Pliocene,27.366642
noetia,Pliocene,27.366642
mulinia,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
noetia,Pliocene,27.366642
parvilucina,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
mulinia,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
mulinia,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
mulinia,Pliocene,30.386591
parvilucina,Pliocene,30.386591
crepidula,Pliocene,27.366642
cyclocardia,Pliocene,27.366642
chama,Pliocene,27.366642
noetia,Pliocene,27.366642
chama,Pliocene,27.366642
mulinia,Pliocene,27.366642
chama,Pliocene,30.388803
chama,Pliocene,30.388803
parvilucina,Pliocene,30.388803
parvilucina,Pliocene,30.388803
mulinia,Pliocene,30.388803
noetia,Pliocene,30.388803
crepidula,Pliocene,27.395031
chama,Pliocene,27.395031
chama,Pliocene,27.395031
chama,Pliocene,27.395031
crepidula,Pliocene,27.395031
parvilucina,Pliocene,27.395031
mulinia,Pliocene,27.395031
mulinia,Pliocene,27.395031
chama,Pliocene,27.395031
chama,Pliocene,27.395031
crepidula,Pliocene,27.395031
crepidula,Pliocene,27.395031
crepidula,Pliocene,27.395031
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
parvilucina,Pliocene,27.366642
chama,Pliocene,27.366642
noetia,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.3708
modiolus,Pliocene,30.388043
astarte,Pliocene,30.388043
astarte,Pliocene,30.388043
cyclocardia,Pliocene,30.386591
astarte,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
noetia,Pliocene,30.388043
crepidula,Pliocene,26.1681
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
mulinia,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
astarte,Pliocene,30.386591
spisula,Pliocene,30.386591
spisula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
parvilucina,Pliocene,30.386591
modiolus,Pliocene,30.386591
modiolus,Pliocene,30.386591
modiolus,Pliocene,30.386591
modiolus,Pliocene,30.386591
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
mulinia,Pliocene,30.4642
spisula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
astarte,Pliocene,37.035531
astarte,Pliocene,37.035531
mulinia,Pliocene,37.035531
chama,Pliocene,37.035531
chama,Pliocene,37.035531
chama,Pliocene,37.035531
noetia,Pliocene,37.035531
noetia,Pliocene,37.035531
chesapecten,Pliocene,37.035531
crepidula,Pliocene,37.035531
noetia,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
crepidula,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
astarte,Pliocene,30.386591
mulinia,Pliocene,30.386591
